<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.BTC/USD;60;20210912;200000;45902.3200000;46134.8100000;45860.0000000;45896.7900000;85
BTSX.BTC/USD;60;20210912;210000;45913.4700000;45995.5800000;45839.6200000;45946.8000000;3
BTSX.BTC/USD;60;20210912;220000;45950.7000000;46000.0000000;45810.0000000;45899.0900000;10
BTSX.BTC/USD;60;20210912;230000;45915.1300000;45963.2200000;45785.0700000;45914.1300000;1
BTSX.BTC/USD;60;20210913;0;45897.2000000;46194.6500000;45012.7200000;45117.7500000;97
BTSX.BTC/USD;60;20210913;10000;45007.8300000;45304.0000000;44899.5300000;45304.0000000;48
BTSX.BTC/USD;60;20210913;20000;45294.2700000;45769.4100000;45294.2700000;45769.4100000;14
BTSX.BTC/USD;60;20210913;30000;45794.0000000;46491.6300000;45794.0000000;46035.0000000;43
BTSX.BTC/USD;60;20210913;40000;46039.4200000;46291.8400000;45960.0000000;46050.9900000;23
BTSX.BTC/USD;60;20210913;50000;46035.3500000;46109.4800000;45147.1400000;45206.3600000;45
BTSX.BTC/USD;60;20210913;60000;45171.5000000;45279.6000000;44810.0000000;44972.9300000;39
BTSX.BTC/USD;60;20210913;70000;44951.1300000;45156.4400000;44575.0000000;44636.2800000;66
BTSX.BTC/USD;60;20210913;80000;44555.4000000;44800.4700000;44525.0000000;44744.4200000;28
BTSX.BTC/USD;60;20210913;90000;44701.0300000;44998.5600000;44350.0000000;44755.2500000;42
BTSX.BTC/USD;60;20210913;100000;44759.1900000;44923.3800000;44616.5800000;44841.1700000;32
BTSX.BTC/USD;60;20210913;110000;44787.1400000;44907.2600000;44180.8200000;44491.9300000;34
BTSX.BTC/USD;60;20210913;120000;44502.4400000;44586.6000000;44187.7100000;44418.0100000;33
BTSX.BTC/USD;60;20210913;130000;44429.3100000;44670.9700000;44370.3500000;44526.5400000;40
BTSX.BTC/USD;60;20210913;140000;44516.8900000;44775.8000000;44493.0000000;44709.4000000;37
BTSX.BTC/USD;60;20210913;150000;44694.8200000;44952.3400000;44200.0000000;44915.5100000;97
BTSX.BTC/USD;60;20210913;160000;44903.0600000;45010.1000000;44578.5600000;44653.6500000;63
BTSX.BTC/USD;60;20210913;170000;44651.9600000;46895.8200000;44566.2400000;46178.4900000;208
BTSX.BTC/USD;60;20210913;180000;46160.0000000;46232.7900000;43400.0000000;43985.8400000;622
BTSX.BTC/USD;60;20210913;190000;43944.3300000;44563.0100000;43900.0000000;44391.2900000;106
BTSX.BTC/USD;60;20210913;200000;44370.1400000;44488.3600000;44182.9400000;44455.7100000;23
BTSX.BTC/USD;60;20210913;210000;44461.6800000;44549.0000000;44334.3500000;44486.5300000;11
BTSX.BTC/USD;60;20210913;220000;44456.0000000;44744.4800000;44351.3000000;44723.4200000;97
BTSX.BTC/USD;60;20210913;230000;44749.0000000;44835.0900000;44626.6400000;44772.3100000;7
BTSX.BTC/USD;60;20210914;0;44769.3900000;45261.4000000;44769.3900000;45190.2600000;27
BTSX.BTC/USD;60;20210914;10000;45223.7800000;45515.0400000;44938.1900000;45137.5900000;45
BTSX.BTC/USD;60;20210914;20000;45177.5700000;45241.0200000;44966.0500000;45075.9100000;23
BTSX.BTC/USD;60;20210914;30000;45118.4900000;45159.1200000;44822.7300000;44974.3400000;13
BTSX.BTC/USD;60;20210914;40000;44983.7700000;45332.3800000;44704.1800000;45189.3200000;37
BTSX.BTC/USD;60;20210914;50000;45231.7100000;45371.4600000;45112.3900000;45173.0300000;20
BTSX.BTC/USD;60;20210914;60000;45183.2200000;45200.4800000;44999.9900000;45042.3400000;11
BTSX.BTC/USD;60;20210914;70000;45042.3400000;45302.6600000;45042.3400000;45191.6200000;11
BTSX.BTC/USD;60;20210914;80000;45217.0500000;45334.0900000;45068.0100000;45101.3500000;18
BTSX.BTC/USD;60;20210914;90000;45106.5500000;45277.5500000;45065.6500000;45256.8800000;7
BTSX.BTC/USD;60;20210914;100000;45261.4000000;45714.5000000;45160.2600000;45639.2100000;39
BTSX.BTC/USD;60;20210914;110000;45644.0000000;45899.0000000;45637.8500000;45732.0000000;68
BTSX.BTC/USD;60;20210914;120000;45780.8700000;46069.1200000;45694.0000000;45984.1100000;38
BTSX.BTC/USD;60;20210914;130000;46003.7800000;46197.6800000;45746.1900000;45863.0900000;48
BTSX.BTC/USD;60;20210914;140000;45847.1700000;46097.6800000;45815.4100000;46060.0700000;37
BTSX.BTC/USD;60;20210914;150000;46058.7100000;46180.8900000;45879.3200000;46001.2700000;16
BTSX.BTC/USD;60;20210914;160000;46003.9400000;46609.0000000;45772.9200000;46555.5800000;96
BTSX.BTC/USD;60;20210914;170000;46600.2100000;46784.3500000;46355.8100000;46409.4000000;43
BTSX.BTC/USD;60;20210914;180000;46444.6700000;46587.5900000;46164.5200000;46583.2500000;125
BTSX.BTC/USD;60;20210914;190000;46583.2500000;46964.9300000;46583.2500000;46765.9600000;112
BTSX.BTC/USD;60;20210914;200000;46774.2400000;46874.3100000;46558.6100000;46619.4300000;21
BTSX.BTC/USD;60;20210914;210000;46601.2900000;46789.6700000;46485.0000000;46744.7500000;10
BTSX.BTC/USD;60;20210914;220000;46735.8400000;46758.3800000;46346.9400000;46515.2900000;41
BTSX.BTC/USD;60;20210914;230000;46501.9900000;46671.3900000;46451.3000000;46490.9000000;116
BTSX.BTC/USD;60;20210915;0;46499.5100000;46969.0000000;46482.5900000;46837.8300000;39
BTSX.BTC/USD;60;20210915;10000;46823.5700000;46868.1800000;46392.7700000;46636.6500000;20
BTSX.BTC/USD;60;20210915;20000;46626.1200000;47251.9200000;46597.8600000;47197.1700000;92
BTSX.BTC/USD;60;20210915;30000;47196.6300000;47273.3800000;46906.5400000;47103.1800000;38
BTSX.BTC/USD;60;20210915;40000;47123.8100000;47380.5000000;46964.5500000;47170.6300000;30
BTSX.BTC/USD;60;20210915;50000;47177.7700000;47486.9000000;47028.0200000;47078.8400000;26
BTSX.BTC/USD;60;20210915;60000;47074.4100000;47239.2700000;47010.0000000;47205.5400000;14
BTSX.BTC/USD;60;20210915;70000;47181.6300000;47225.2200000;46977.9200000;47119.6500000;32
BTSX.BTC/USD;60;20210915;80000;47101.4200000;47152.5300000;46865.6200000;46877.6800000;40
BTSX.BTC/USD;60;20210915;90000;46875.6200000;47129.7900000;46828.8200000;46931.3900000;25
BTSX.BTC/USD;60;20210915;100000;46932.1800000;47042.0000000;46702.2600000;46963.5600000;19
BTSX.BTC/USD;60;20210915;110000;46951.4400000;47221.5900000;46900.0000000;47210.4300000;23
BTSX.BTC/USD;60;20210915;120000;47193.1300000;47339.7100000;47049.4600000;47085.4100000;28
BTSX.BTC/USD;60;20210915;130000;47080.3400000;47300.0000000;47052.0300000;47136.7400000;16
BTSX.BTC/USD;60;20210915;140000;47131.7700000;47738.5800000;47110.4000000;47640.9300000;76
BTSX.BTC/USD;60;20210915;150000;47632.0200000;47682.2400000;47366.8900000;47597.4000000;37
BTSX.BTC/USD;60;20210915;160000;47600.0000000;47686.3000000;47348.2500000;47420.5100000;21
BTSX.BTC/USD;60;20210915;170000;47442.1900000;47857.3000000;47365.3200000;47793.2500000;35
BTSX.BTC/USD;60;20210915;180000;47761.2600000;47916.7300000;47666.9600000;47890.6600000;38
BTSX.BTC/USD;60;20210915;190000;47893.6600000;48323.9600000;47822.8900000;48319.0000000;124
BTSX.BTC/USD;60;20210915;200000;48313.9400000;48455.0000000;48069.8200000;48080.0100000;37
BTSX.BTC/USD;60;20210915;210000;48086.0200000;48281.5300000;47962.8100000;48006.4400000;37
BTSX.BTC/USD;60;20210915;220000;48025.0600000;48088.2000000;47847.0400000;48065.1600000;20
BTSX.BTC/USD;60;20210915;230000;48054.4100000;48180.0400000;47974.8500000;48108.4900000;18
BTSX.BTC/USD;60;20210916;0;48110.9900000;48210.3000000;47907.0400000;47952.0900000;28
BTSX.BTC/USD;60;20210916;10000;47946.7000000;48266.8900000;47921.8500000;48172.1700000;38
BTSX.BTC/USD;60;20210916;20000;48191.2900000;48329.1800000;48018.6200000;48307.6300000;18
BTSX.BTC/USD;60;20210916;30000;48317.1300000;48465.7700000;48026.2100000;48150.9400000;39
BTSX.BTC/USD;60;20210916;40000;48188.1200000;48222.6300000;47838.7500000;47920.4800000;99
BTSX.BTC/USD;60;20210916;50000;47899.0000000;48096.6000000;47869.3400000;47992.7800000;31
BTSX.BTC/USD;60;20210916;60000;47979.9800000;48107.1700000;47745.2400000;47934.8700000;17
BTSX.BTC/USD;60;20210916;70000;47940.7700000;47940.7700000;47344.0100000;47640.4000000;54
BTSX.BTC/USD;60;20210916;80000;47635.0500000;48505.0000000;47609.5600000;48334.5000000;46
BTSX.BTC/USD;60;20210916;90000;48316.4400000;48385.3800000;48194.6300000;48251.0600000;34
BTSX.BTC/USD;60;20210916;100000;48258.0300000;48448.6800000;48258.0300000;48378.4900000;18
BTSX.BTC/USD;60;20210916;110000;48378.4900000;48501.5100000;48340.7500000;48370.3200000;19
BTSX.BTC/USD;60;20210916;120000;48372.0300000;48372.0300000;48055.4200000;48113.3300000;43
BTSX.BTC/USD;60;20210916;130000;48095.2500000;48263.5600000;47885.0000000;47962.2800000;74
BTSX.BTC/USD;60;20210916;140000;47903.7000000;48067.3800000;47640.0000000;47814.7200000;47
BTSX.BTC/USD;60;20210916;150000;47845.7200000;48052.5900000;47760.0000000;47928.4300000;18
BTSX.BTC/USD;60;20210916;160000;47891.8500000;48183.3600000;47775.7800000;48063.3900000;49
BTSX.BTC/USD;60;20210916;170000;48081.4000000;48104.9500000;47446.5700000;47494.6900000;104
BTSX.BTC/USD;60;20210916;180000;47520.8800000;47724.0000000;47216.5800000;47607.0100000;106
BTSX.BTC/USD;60;20210916;190000;47596.0900000;48266.9300000;47438.6300000;48052.3700000;189
BTSX.BTC/USD;60;20210916;200000;48035.9100000;48186.8500000;47930.2100000;47979.8600000;22
BTSX.BTC/USD;60;20210916;210000;47979.8100000;48059.3400000;47354.7300000;47388.9800000;77
BTSX.BTC/USD;60;20210916;220000;47387.3700000;47670.8400000;47106.1600000;47670.8400000;69
BTSX.BTC/USD;60;20210916;230000;47674.0000000;47747.7000000;47446.1000000;47458.0600000;20
BTSX.BTC/USD;60;20210917;0;47458.3700000;47539.2200000;47035.0000000;47078.0800000;117
BTSX.BTC/USD;60;20210917;10000;47129.3000000;47702.0400000;47122.7900000;47686.8300000;29
BTSX.BTC/USD;60;20210917;20000;47669.2700000;47774.0000000;47540.5400000;47646.3200000;11
BTSX.BTC/USD;60;20210917;30000;47642.0200000;47954.4600000;47602.4900000;47760.6400000;18
BTSX.BTC/USD;60;20210917;40000;47773.4400000;47892.6600000;47527.4200000;47538.3300000;12
BTSX.BTC/USD;60;20210917;50000;47581.3100000;48114.0800000;47471.8000000;48059.1200000;38
BTSX.BTC/USD;60;20210917;60000;48059.1200000;48083.1400000;47738.6900000;47774.0800000;10
BTSX.BTC/USD;60;20210917;70000;47780.4700000;48078.9500000;47742.1600000;47916.0700000;19
BTSX.BTC/USD;60;20210917;80000;47909.2700000;48147.8100000;47785.7500000;48120.9100000;12
BTSX.BTC/USD;60;20210917;90000;48120.6300000;48179.0000000;47967.9200000;48046.1000000;12
BTSX.BTC/USD;60;20210917;100000;48075.1000000;48094.5600000;47835.4400000;48091.4000000;13
BTSX.BTC/USD;60;20210917;110000;48081.4800000;48150.0000000;47663.6800000;47730.2400000;87
BTSX.BTC/USD;60;20210917;120000;47744.0500000;47999.7100000;47676.7600000;47944.8100000;20
BTSX.BTC/USD;60;20210917;130000;47944.8100000;48000.4000000;47717.6000000;47742.5000000;73
BTSX.BTC/USD;60;20210917;140000;47741.2300000;47797.2000000;47330.8600000;47486.4400000;30
BTSX.BTC/USD;60;20210917;150000;47461.2100000;47767.6900000;47297.0500000;47424.0200000;87
BTSX.BTC/USD;60;20210917;160000;47415.7500000;47521.0700000;47235.0000000;47474.1500000;31
BTSX.BTC/USD;60;20210917;170000;47479.0900000;47479.0900000;47118.8600000;47266.2500000;45
BTSX.BTC/USD;60;20210917;180000;47263.6100000;47568.0600000;47232.7800000;47503.3900000;52
BTSX.BTC/USD;60;20210917;190000;47503.3900000;47635.7900000;47432.5300000;47531.4000000;16
BTSX.BTC/USD;60;20210917;200000;47542.3500000;47739.5400000;47349.5800000;47633.5000000;19
BTSX.BTC/USD;60;20210917;210000;47634.8000000;47689.9400000;47227.7200000;47264.1500000;60
BTSX.BTC/USD;60;20210917;220000;47229.5200000;47318.5900000;46712.1400000;47200.1500000;237
BTSX.BTC/USD;60;20210917;230000;47199.6100000;47563.9200000;47080.9100000;47485.0000000;35
BTSX.BTC/USD;60;20210918;0;47515.3200000;47572.7400000;46968.9400000;46985.7600000;34
BTSX.BTC/USD;60;20210918;10000;46968.9900000;47279.0500000;46791.4500000;47223.1400000;32
BTSX.BTC/USD;60;20210918;20000;47267.7500000;47436.9600000;46928.0000000;46958.9300000;71
BTSX.BTC/USD;60;20210918;30000;46952.5700000;47329.3700000;46900.0000000;47305.1800000;10
BTSX.BTC/USD;60;20210918;40000;47316.2100000;47369.0000000;47052.9000000;47369.0000000;17
BTSX.BTC/USD;60;20210918;50000;47374.0000000;47687.8900000;47345.6000000;47623.8100000;21
BTSX.BTC/USD;60;20210918;60000;47642.5000000;47702.9700000;47520.0000000;47666.9200000;56
BTSX.BTC/USD;60;20210918;70000;47692.6300000;48000.0000000;47676.7500000;47944.8000000;49
BTSX.BTC/USD;60;20210918;80000;47944.8000000;48356.5500000;47933.8300000;48349.1600000;40
BTSX.BTC/USD;60;20210918;90000;48349.2500000;48783.1000000;48302.8400000;48681.0100000;85
BTSX.BTC/USD;60;20210918;100000;48676.2400000;48783.8300000;48521.1300000;48608.1600000;35
BTSX.BTC/USD;60;20210918;110000;48592.3800000;48740.0000000;48525.0800000;48631.5100000;26
BTSX.BTC/USD;60;20210918;120000;48645.9000000;48767.4100000;48596.7700000;48683.2100000;218
BTSX.BTC/USD;60;20210918;130000;48696.8400000;48834.0000000;48525.0000000;48646.8000000;79
BTSX.BTC/USD;60;20210918;140000;48648.4400000;48713.7900000;48561.9100000;48599.9000000;19
BTSX.BTC/USD;60;20210918;150000;48613.6600000;48672.4600000;48335.0000000;48342.8100000;24
BTSX.BTC/USD;60;20210918;160000;48400.0000000;48688.6800000;48272.7500000;48363.2600000;27
BTSX.BTC/USD;60;20210918;170000;48373.9700000;48562.8900000;48349.9000000;48456.9700000;24
BTSX.BTC/USD;60;20210918;180000;48459.6700000;48545.6000000;48391.7400000;48488.4500000;11
BTSX.BTC/USD;60;20210918;190000;48492.1300000;48558.9600000;48285.0000000;48443.0700000;7
BTSX.BTC/USD;60;20210918;200000;48437.2000000;48519.2400000;48182.1700000;48246.2300000;59
BTSX.BTC/USD;60;20210918;210000;48193.9700000;48392.4500000;48109.0000000;48365.3700000;37
BTSX.BTC/USD;60;20210918;220000;48340.1100000;48431.6500000;48254.6700000;48314.2400000;21
BTSX.BTC/USD;60;20210918;230000;48296.6600000;48313.7000000;48076.8300000;48271.6300000;16
BTSX.BTC/USD;60;20210919;0;48254.4000000;48254.4000000;47810.0000000;48001.1800000;30
BTSX.BTC/USD;60;20210919;10000;47963.4500000;48111.5000000;47876.0000000;47902.9200000;19
BTSX.BTC/USD;60;20210919;20000;47882.5900000;48109.6800000;47846.1300000;48048.9900000;34
BTSX.BTC/USD;60;20210919;30000;48059.6800000;48397.6900000;47963.9100000;48326.7400000;15
BTSX.BTC/USD;60;20210919;40000;48307.0500000;48389.5200000;47903.8500000;47950.1000000;10
BTSX.BTC/USD;60;20210919;50000;47950.1200000;47950.1200000;47613.4400000;47882.1600000;25
BTSX.BTC/USD;60;20210919;60000;47867.5400000;48073.0000000;47785.1700000;48023.4900000;115
BTSX.BTC/USD;60;20210919;70000;48015.1800000;48054.4400000;47799.1200000;47865.9400000;17
BTSX.BTC/USD;60;20210919;80000;47861.3700000;48050.0500000;47773.5000000;47865.3600000;16
BTSX.BTC/USD;60;20210919;90000;47866.9100000;48042.2700000;47794.4100000;48042.2700000;8
BTSX.BTC/USD;60;20210919;100000;48057.7100000;48164.4800000;47892.4100000;48164.4800000;41
BTSX.BTC/USD;60;20210919;110000;48167.2200000;48214.5900000;47941.4100000;48184.2900000;7
BTSX.BTC/USD;60;20210919;120000;48168.3600000;48328.3300000;48164.6100000;48284.4600000;23
BTSX.BTC/USD;60;20210919;130000;48284.4600000;48340.4800000;48092.4300000;48144.5100000;22
BTSX.BTC/USD;60;20210919;140000;48130.2400000;48181.9200000;48069.0200000;48126.1800000;5
BTSX.BTC/USD;60;20210919;150000;48073.5900000;48073.5900000;47185.0000000;47338.4800000;73
BTSX.BTC/USD;60;20210919;160000;47302.9000000;47437.4900000;47085.0000000;47275.1500000;55
BTSX.BTC/USD;60;20210919;170000;47248.5400000;47404.2700000;47210.0600000;47345.5600000;9
BTSX.BTC/USD;60;20210919;180000;47340.0900000;47723.7600000;47299.0500000;47601.0000000;16
BTSX.BTC/USD;60;20210919;190000;47583.4900000;47789.1000000;47547.6000000;47674.8600000;8
BTSX.BTC/USD;60;20210919;200000;47647.5900000;47743.5000000;47520.6900000;47565.9000000;16
BTSX.BTC/USD;60;20210919;210000;47558.3000000;47665.8800000;47293.9300000;47372.4700000;13
BTSX.BTC/USD;60;20210919;220000;47372.4700000;47802.2500000;47294.2800000;47653.4200000;3
BTSX.BTC/USD;60;20210919;230000;47659.8900000;47750.0000000;47361.6900000;47391.0000000;5
BTSX.BTC/USD;60;20210920;0;47374.0400000;47605.0100000;47262.7400000;47605.0100000;2
BTSX.BTC/USD;60;20210920;10000;47598.0000000;47670.5700000;47368.7700000;47468.6900000;17
BTSX.BTC/USD;60;20210920;20000;47468.5600000;47624.4500000;46860.0000000;47062.6900000;50
BTSX.BTC/USD;60;20210920;30000;47053.2800000;47369.0000000;46993.8600000;47245.2500000;88
BTSX.BTC/USD;60;20210920;40000;47257.8600000;47334.5400000;46800.0000000;47016.5500000;35
BTSX.BTC/USD;60;20210920;50000;46980.0000000;47284.3200000;46932.9200000;47254.5800000;45
BTSX.BTC/USD;60;20210920;60000;47237.1900000;47269.9900000;45783.8500000;45956.9400000;201
BTSX.BTC/USD;60;20210920;70000;45913.1500000;46066.1200000;45135.4200000;45559.8100000;478
BTSX.BTC/USD;60;20210920;80000;45516.7000000;45761.6800000;45332.3800000;45667.3900000;65
BTSX.BTC/USD;60;20210920;90000;45656.8600000;45840.0000000;45621.1100000;45740.3300000;34
BTSX.BTC/USD;60;20210920;100000;45740.3300000;45802.9600000;45443.1100000;45643.1200000;39
BTSX.BTC/USD;60;20210920;110000;45650.0000000;45794.2900000;44378.0500000;44817.5600000;145
BTSX.BTC/USD;60;20210920;120000;44805.2500000;45142.0300000;44636.4100000;45053.7700000;250
BTSX.BTC/USD;60;20210920;130000;45022.0000000;45178.6800000;44737.0000000;44817.2000000;55
BTSX.BTC/USD;60;20210920;140000;44864.1000000;45278.0500000;44292.7600000;44594.2600000;88
BTSX.BTC/USD;60;20210920;150000;44560.4200000;44600.0000000;43190.0000000;43704.8800000;248
BTSX.BTC/USD;60;20210920;160000;43718.8000000;44002.9100000;42453.9700000;43497.9300000;399
BTSX.BTC/USD;60;20210920;170000;43513.2700000;44152.0000000;43148.3300000;44072.2200000;302
BTSX.BTC/USD;60;20210920;180000;44031.7200000;44150.9300000;43696.6500000;43800.0000000;96
BTSX.BTC/USD;60;20210920;190000;43798.3600000;44014.0600000;43395.9600000;43844.0400000;45
BTSX.BTC/USD;60;20210920;200000;43863.9100000;44102.3600000;43573.4500000;43860.4000000;30
BTSX.BTC/USD;60;20210920;210000;43860.4000000;44257.9900000;43733.9900000;44065.2400000;42
BTSX.BTC/USD;60;20210920;220000;44065.3600000;44130.0000000;43218.9400000;43405.1100000;92
BTSX.BTC/USD;60;20210920;230000;43413.4900000;43940.6700000;42898.1500000;43879.2300000;82
BTSX.BTC/USD;60;20210921;0;43838.7300000;43964.7600000;43207.5500000;43531.7700000;57
BTSX.BTC/USD;60;20210921;10000;43543.0600000;43897.3500000;43435.7800000;43523.2800000;57
BTSX.BTC/USD;60;20210921;20000;43506.6300000;43923.4200000;43045.9200000;43349.6800000;48
BTSX.BTC/USD;60;20210921;30000;43351.0000000;43634.4700000;42515.0900000;43035.9900000;100
BTSX.BTC/USD;60;20210921;40000;43003.0700000;43022.8800000;40192.9000000;41640.3900000;429
BTSX.BTC/USD;60;20210921;50000;41640.3900000;42814.0000000;41555.1700000;42786.0200000;139
BTSX.BTC/USD;60;20210921;60000;42744.4300000;43084.8900000;42530.9500000;42913.3600000;77
BTSX.BTC/USD;60;20210921;70000;42883.3500000;42969.9800000;42585.0000000;42679.0000000;48
BTSX.BTC/USD;60;20210921;80000;42679.0000000;42875.8300000;42293.0100000;42419.7000000;27
BTSX.BTC/USD;60;20210921;90000;42452.0100000;42725.1700000;42173.5100000;42527.0600000;48
BTSX.BTC/USD;60;20210921;100000;42591.6800000;43078.3300000;42586.5000000;42855.5900000;84
BTSX.BTC/USD;60;20210921;110000;42882.1900000;43345.4500000;42756.7300000;43292.9000000;76
BTSX.BTC/USD;60;20210921;120000;43312.8300000;43492.3300000;43041.8300000;43267.0700000;378
BTSX.BTC/USD;60;20210921;130000;43281.0000000;43427.4500000;43062.1000000;43129.6800000;66
BTSX.BTC/USD;60;20210921;140000;43139.2000000;43643.3400000;43053.0600000;43458.0900000;86
BTSX.BTC/USD;60;20210921;150000;43458.6200000;43565.8200000;43237.2000000;43307.0400000;78
BTSX.BTC/USD;60;20210921;160000;43300.9600000;43574.1100000;43061.6000000;43133.9100000;69
BTSX.BTC/USD;60;20210921;170000;43112.7500000;43332.0600000;42840.7500000;43094.1400000;112
BTSX.BTC/USD;60;20210921;180000;43149.2700000;43185.2500000;42167.4200000;42430.4500000;186
BTSX.BTC/USD;60;20210921;190000;42414.4300000;43300.0000000;42349.0900000;43050.5700000;233
BTSX.BTC/USD;60;20210921;200000;43063.2200000;43277.0800000;42350.8400000;42428.5800000;150
BTSX.BTC/USD;60;20210921;210000;42455.4600000;42602.8900000;41487.3600000;41686.7900000;317
BTSX.BTC/USD;60;20210921;220000;41686.2800000;42825.0000000;41637.0000000;42188.8000000;297
